corresponding_gene_call	D100_OUT	D11_OUT	D17_OUT	D26_OUT	D27_OUT	D2_OUT	D32_OUT	D34_OUT	D36_OUT	D40_OUT	D42_OUT	D60_OUT	D65_OUT	D71_OUT	D7_OUT	D85_OUT	D87_OUT	D88_OUT	D92_OUT
451883	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	4.0	0.0	1.0
451884	0.0	4.0	3.0	0.0	0.0	3.0	0.0	0.0	4.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0
451885	0.0	8.0	3.0	2.0	0.0	6.0	2.0	1.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	6.0
451886	0.0	10.0	4.0	6.0	0.0	8.0	0.0	1.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	6.0
451887	0.0	6.0	5.0	2.0	1.0	4.0	1.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	6.0
451888	0.0	6.0	4.0	3.0	0.0	5.0	4.0	1.0	41.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	14.0	0.0	7.0
451889	0.0	17.0	9.0	13.0	0.0	12.0	6.0	6.0	35.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	7.0	0.0	13.0
451890	0.0	7.0	3.0	1.0	0.0	4.0	1.0	2.0	15.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	6.0	0.0	5.0
462442	0.0	6.0	4.0	6.0	0.0	5.0	3.0	1.0	6.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	12.0	0.0	6.0
462443	0.0	8.0	3.0	12.0	0.0	8.0	0.0	0.0	8.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	7.0	0.0	7.0
462444	0.0	8.0	7.0	26.0	0.0	7.0	0.0	4.0	25.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	8.0	0.0	8.0
462445	0.0	29.0	15.0	58.0	0.0	15.0	1.0	5.0	63.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	12.0
462446	0.0	12.0	4.0	15.0	0.0	7.0	0.0	1.0	26.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	8.0	0.0	8.0
462447	0.0	25.0	7.0	34.0	0.0	7.0	4.0	1.0	49.0	0.0	5.0	0.0	0.0	0.0	1.0	0.0	8.0	0.0	7.0
462448	0.0	23.0	15.0	26.0	1.0	14.0	1.0	4.0	40.0	0.0	1.0	0.0	1.0	2.0	0.0	0.0	17.0	0.0	16.0
462449	0.0	14.0	3.0	10.0	0.0	8.0	3.0	1.0	15.0	0.0	0.0	1.0	1.0	2.0	0.0	0.0	15.0	0.0	10.0
462450	0.0	2.0	4.0	0.0	0.0	3.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	4.0	0.0	2.0
462451	0.0	2.0	0.0	0.0	1.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0
462452	0.0	1.0	2.0	2.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	5.0	0.0	1.0
462454	0.0	3.0	2.0	4.0	0.0	3.0	1.0	1.0	3.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	8.0	0.0	2.0
462455	0.0	9.0	6.0	3.0	0.0	7.0	4.0	8.0	11.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	18.0	0.0	6.0
462456	0.0	5.0	2.0	4.0	0.0	5.0	2.0	2.0	6.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	6.0	0.0	4.0
462457	0.0	5.0	5.0	2.0	0.0	5.0	6.0	2.0	7.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	10.0	0.0	3.0
462458	3.0	8.0	7.0	4.0	0.0	7.0	1.0	2.0	15.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	12.0	0.0	10.0
462459	0.0	4.0	4.0	26.0	0.0	5.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	7.0	0.0	4.0
462460	0.0	6.0	4.0	1.0	0.0	6.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	6.0
462461	0.0	29.0	21.0	16.0	0.0	21.0	1.0	1.0	34.0	0.0	0.0	1.0	0.0	3.0	0.0	4.0	24.0	6.0	21.0
462462	0.0	10.0	3.0	22.0	0.0	10.0	4.0	1.0	30.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	16.0	0.0	10.0
462463	0.0	3.0	2.0	0.0	0.0	3.0	3.0	1.0	7.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	4.0	0.0	3.0
462464	0.0	3.0	2.0	4.0	0.0	3.0	0.0	2.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	2.0
462465	0.0	5.0	3.0	2.0	0.0	6.0	4.0	1.0	21.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	5.0
462466	0.0	6.0	4.0	0.0	0.0	7.0	1.0	1.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	7.0
462468	0.0	10.0	4.0	3.0	0.0	10.0	4.0	1.0	44.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	12.0	0.0	8.0
462469	0.0	6.0	2.0	2.0	0.0	7.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	7.0	0.0	4.0
462470	2.0	4.0	2.0	2.0	2.0	4.0	4.0	0.0	13.0	0.0	0.0	0.0	0.0	4.0	4.0	0.0	11.0	0.0	3.0
462471	0.0	2.0	2.0	0.0	0.0	2.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	3.0	0.0	1.0
462472	0.0	8.0	4.0	5.0	0.0	5.0	1.0	2.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0
462473	0.0	2.0	3.0	1.0	0.0	2.0	0.0	1.0	15.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	4.0	0.0	2.0
462474	0.0	4.0	1.0	4.0	1.0	4.0	0.0	0.0	21.0	0.0	0.0	2.0	0.0	2.0	7.0	0.0	16.0	0.0	4.0
462475	1.0	16.0	7.0	0.0	1.0	13.0	0.0	0.0	36.0	0.0	0.0	0.0	2.0	1.0	1.0	0.0	19.0	0.0	12.0
470287	0.0	5.0	2.0	4.0	0.0	7.0	2.0	2.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
470288	0.0	4.0	1.0	1.0	0.0	3.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	6.0	0.0	0.0
470289	0.0	7.0	1.0	0.0	0.0	6.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	1.0
470290	0.0	11.0	5.0	9.0	0.0	8.0	0.0	3.0	24.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	7.0	0.0	5.0
470291	0.0	21.0	6.0	13.0	0.0	15.0	4.0	2.0	36.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	10.0	0.0	11.0
542675	0.0	8.0	4.0	1.0	0.0	6.0	0.0	2.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	5.0
542676	0.0	3.0	3.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	3.0	0.0	0.0
542677	0.0	6.0	4.0	1.0	0.0	2.0	0.0	1.0	6.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	1.0	0.0	1.0
542678	0.0	7.0	2.0	1.0	0.0	4.0	0.0	5.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	3.0
691509	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
691510	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
691511	1.0	36.0	11.0	10.0	1.0	33.0	0.0	0.0	52.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	11.0	0.0	33.0
691512	0.0	12.0	13.0	2.0	0.0	10.0	0.0	0.0	32.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	27.0	0.0	10.0
691513	0.0	1.0	1.0	1.0	0.0	3.0	0.0	2.0	9.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	3.0	0.0	1.0
691514	0.0	15.0	11.0	13.0	0.0	15.0	4.0	7.0	37.0	0.0	0.0	3.0	1.0	4.0	0.0	0.0	12.0	0.0	14.0
691515	0.0	11.0	11.0	16.0	0.0	16.0	2.0	5.0	44.0	0.0	0.0	2.0	0.0	5.0	0.0	0.0	10.0	0.0	6.0
691516	1.0	3.0	3.0	3.0	1.0	2.0	1.0	2.0	19.0	0.0	0.0	0.0	1.0	3.0	1.0	0.0	4.0	0.0	1.0
691517	0.0	3.0	1.0	2.0	0.0	2.0	1.0	1.0	21.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	12.0	0.0	2.0
691518	0.0	40.0	22.0	37.0	1.0	28.0	24.0	16.0	124.0	1.0	0.0	1.0	1.0	7.0	1.0	1.0	66.0	0.0	34.0
691519	0.0	5.0	5.0	2.0	0.0	2.0	0.0	4.0	26.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	8.0	0.0	3.0
691520	0.0	3.0	1.0	3.0	0.0	3.0	0.0	1.0	9.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	3.0
691521	0.0	4.0	3.0	2.0	0.0	2.0	0.0	1.0	9.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0	0.0	3.0
691522	0.0	11.0	5.0	12.0	0.0	10.0	7.0	8.0	52.0	0.0	0.0	0.0	1.0	7.0	2.0	0.0	25.0	0.0	11.0
691523	0.0	8.0	3.0	6.0	0.0	8.0	0.0	0.0	10.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	4.0	0.0	6.0
691524	0.0	4.0	1.0	2.0	0.0	4.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	4.0	0.0	6.0
691525	0.0	12.0	8.0	0.0	0.0	10.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	3.0	1.0	0.0	2.0	0.0	8.0
691526	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
691527	0.0	7.0	3.0	0.0	0.0	7.0	3.0	5.0	7.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	7.0
691528	0.0	7.0	4.0	0.0	0.0	8.0	5.0	3.0	36.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	8.0	0.0	7.0
691529	0.0	7.0	3.0	8.0	1.0	6.0	5.0	3.0	23.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	7.0	0.0	6.0
691530	0.0	10.0	4.0	14.0	0.0	10.0	5.0	9.0	11.0	0.0	0.0	2.0	0.0	5.0	0.0	0.0	4.0	0.0	7.0
691531	0.0	4.0	1.0	3.0	0.0	4.0	3.0	3.0	17.0	0.0	0.0	3.0	0.0	0.0	2.0	0.0	0.0	0.0	3.0
691532	0.0	12.0	14.0	11.0	1.0	13.0	2.0	3.0	45.0	0.0	0.0	0.0	1.0	4.0	3.0	0.0	10.0	1.0	12.0
745868	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
745869	0.0	12.0	4.0	7.0	0.0	9.0	2.0	2.0	30.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	15.0	0.0	8.0
745870	2.0	17.0	6.0	7.0	0.0	9.0	0.0	7.0	40.0	0.0	0.0	1.0	0.0	3.0	0.0	0.0	8.0	0.0	7.0
745871	0.0	8.0	0.0	2.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	2.0	0.0	0.0
745872	0.0	24.0	12.0	12.0	0.0	10.0	2.0	7.0	35.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	10.0	0.0	11.0
748541	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
748542	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
748543	0.0	44.0	57.0	35.0	1.0	48.0	0.0	33.0	52.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	2.0	20.0
748544	0.0	6.0	6.0	3.0	0.0	2.0	0.0	4.0	9.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	5.0	0.0	3.0
748545	20.0	16.0	10.0	21.0	13.0	15.0	0.0	0.0	14.0	20.0	0.0	0.0	0.0	1.0	20.0	14.0	2.0	14.0	24.0
748546	0.0	22.0	9.0	9.0	0.0	8.0	0.0	4.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	8.0
748547	0.0	13.0	7.0	9.0	0.0	9.0	0.0	4.0	26.0	0.0	0.0	0.0	0.0	1.0	4.0	0.0	0.0	0.0	8.0
748548	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
836353	0.0	11.0	2.0	1.0	0.0	9.0	0.0	0.0	12.0	0.0	0.0	0.0	1.0	1.0	2.0	0.0	3.0	0.0	8.0
836354	0.0	39.0	4.0	14.0	0.0	35.0	5.0	2.0	36.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	9.0	0.0	29.0
907063	0.0	8.0	7.0	4.0	0.0	7.0	1.0	4.0	24.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	10.0	0.0	8.0
907064	0.0	7.0	4.0	2.0	0.0	6.0	2.0	3.0	16.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	8.0	0.0	7.0
907065	0.0	4.0	2.0	1.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	2.0
907066	0.0	13.0	10.0	0.0	0.0	8.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	4.0	0.0	6.0
907067	0.0	5.0	3.0	0.0	0.0	4.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	4.0	0.0	4.0
907068	1.0	6.0	4.0	2.0	0.0	4.0	4.0	4.0	20.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	9.0	0.0	4.0
907069	0.0	9.0	3.0	2.0	0.0	5.0	2.0	1.0	12.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	8.0	0.0	7.0
907070	0.0	6.0	4.0	1.0	0.0	7.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	9.0	0.0	4.0
907071	0.0	3.0	3.0	0.0	0.0	3.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	1.0
907072	0.0	5.0	3.0	1.0	0.0	3.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	4.0	0.0	1.0	17.0	1.0	3.0
907073	0.0	21.0	23.0	27.0	0.0	9.0	2.0	15.0	29.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	13.0	0.0	10.0
907074	2.0	5.0	5.0	5.0	1.0	4.0	3.0	4.0	8.0	0.0	0.0	0.0	0.0	2.0	11.0	0.0	7.0	0.0	5.0
907075	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	9.0	0.0	0.0
907076	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0
909451	54.0	44.0	35.0	40.0	43.0	40.0	2.0	18.0	92.0	34.0	5.0	20.0	3.0	6.0	41.0	30.0	45.0	25.0	38.0
929210	11.0	28.0	26.0	20.0	9.0	13.0	3.0	13.0	27.0	0.0	2.0	1.0	0.0	0.0	10.0	1.0	8.0	7.0	19.0
929211	0.0	4.0	4.0	2.0	0.0	2.0	0.0	1.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	4.0
929212	0.0	9.0	3.0	5.0	0.0	8.0	2.0	1.0	10.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	5.0	0.0	9.0
929213	0.0	8.0	3.0	2.0	0.0	8.0	5.0	0.0	9.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	15.0	0.0	5.0
929214	0.0	10.0	5.0	7.0	0.0	4.0	2.0	0.0	35.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	13.0	0.0	7.0
929215	0.0	7.0	4.0	7.0	0.0	6.0	1.0	3.0	7.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	8.0	0.0	6.0
929216	0.0	7.0	9.0	6.0	0.0	10.0	8.0	7.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	9.0
929217	0.0	6.0	4.0	5.0	0.0	2.0	1.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	4.0
929218	0.0	5.0	2.0	3.0	0.0	3.0	2.0	1.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	2.0
929219	0.0	14.0	7.0	10.0	0.0	9.0	1.0	8.0	16.0	0.0	0.0	0.0	0.0	1.0	3.0	0.0	13.0	0.0	10.0
929220	2.0	11.0	5.0	1.0	1.0	6.0	4.0	2.0	9.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	10.0	3.0	8.0
929221	0.0	4.0	8.0	3.0	0.0	3.0	3.0	1.0	4.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	6.0	0.0	4.0
929222	0.0	11.0	10.0	7.0	0.0	5.0	6.0	4.0	9.0	0.0	0.0	0.0	1.0	5.0	0.0	0.0	10.0	0.0	6.0
929223	0.0	15.0	11.0	13.0	0.0	10.0	2.0	0.0	15.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	12.0	0.0	9.0
929224	0.0	4.0	4.0	4.0	0.0	4.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	7.0	0.0	1.0
929225	0.0	4.0	2.0	5.0	0.0	3.0	2.0	1.0	4.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	9.0	0.0	4.0
943037	7.0	10.0	8.0	12.0	0.0	10.0	2.0	0.0	9.0	0.0	1.0	1.0	0.0	1.0	10.0	0.0	2.0	0.0	10.0
943038	0.0	12.0	11.0	7.0	0.0	11.0	4.0	8.0	11.0	0.0	2.0	0.0	0.0	9.0	0.0	0.0	12.0	0.0	10.0
943039	0.0	12.0	9.0	11.0	1.0	11.0	3.0	9.0	13.0	0.0	0.0	0.0	0.0	9.0	1.0	0.0	20.0	0.0	11.0
943040	0.0	9.0	7.0	3.0	0.0	7.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	9.0
958277	0.0	3.0	2.0	1.0	0.0	3.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	7.0	0.0	2.0
958278	0.0	3.0	2.0	1.0	0.0	0.0	1.0	0.0	4.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	11.0	0.0	1.0
958279	0.0	2.0	3.0	4.0	0.0	2.0	0.0	2.0	2.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	4.0	0.0	1.0
958280	0.0	5.0	1.0	6.0	0.0	5.0	6.0	2.0	7.0	0.0	0.0	4.0	1.0	0.0	0.0	0.0	7.0	0.0	4.0
958281	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
958282	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	6.0	0.0	0.0
958283	0.0	1.0	2.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0
958284	0.0	10.0	3.0	3.0	0.0	5.0	2.0	1.0	5.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	10.0	0.0	2.0
1004517	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1004518	0.0	61.0	56.0	33.0	1.0	47.0	0.0	15.0	54.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	43.0	1.0	36.0
1004519	0.0	11.0	13.0	11.0	1.0	7.0	0.0	8.0	14.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	7.0	1.0	5.0
1004520	0.0	9.0	9.0	0.0	0.0	3.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0
1004521	0.0	11.0	7.0	5.0	0.0	8.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	4.0
1009719	0.0	10.0	7.0	3.0	0.0	11.0	0.0	1.0	14.0	0.0	0.0	1.0	0.0	3.0	0.0	0.0	15.0	0.0	7.0
1009720	0.0	4.0	4.0	2.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	4.0	0.0	3.0
1009721	0.0	3.0	3.0	1.0	0.0	2.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	4.0
1009722	0.0	12.0	9.0	10.0	0.0	8.0	0.0	5.0	12.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	15.0	0.0	8.0
1009723	0.0	6.0	1.0	3.0	0.0	4.0	3.0	2.0	5.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	15.0	0.0	5.0
1009724	0.0	8.0	3.0	6.0	0.0	7.0	0.0	1.0	7.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	10.0	0.0	7.0
1009725	0.0	2.0	1.0	1.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	1.0
1009727	0.0	12.0	2.0	11.0	0.0	12.0	1.0	3.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	12.0
1009728	1.0	10.0	8.0	6.0	0.0	10.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	15.0	0.0	9.0
1009729	0.0	2.0	1.0	2.0	0.0	2.0	1.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	2.0
1009730	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	3.0	0.0	0.0
1009731	1.0	11.0	7.0	10.0	0.0	9.0	0.0	0.0	14.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	10.0	0.0	12.0
1009732	0.0	3.0	1.0	2.0	0.0	3.0	0.0	1.0	4.0	0.0	1.0	3.0	0.0	2.0	0.0	0.0	7.0	0.0	3.0
1009733	0.0	8.0	6.0	6.0	0.0	8.0	0.0	2.0	8.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	3.0	0.0	7.0
1009734	0.0	7.0	0.0	2.0	0.0	4.0	3.0	1.0	4.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	5.0	0.0	0.0
1131704	0.0	20.0	4.0	19.0	0.0	4.0	0.0	8.0	20.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	1.0
1131705	0.0	35.0	5.0	18.0	0.0	5.0	0.0	1.0	25.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	11.0	1.0	4.0
1131706	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
1159919	0.0	0.0	1.0	1.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	4.0	1.0	0.0	9.0	2.0	0.0
1159920	0.0	5.0	5.0	11.0	0.0	7.0	8.0	2.0	19.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	9.0	0.0	5.0
1159921	0.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	8.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0
1159922	0.0	3.0	0.0	2.0	0.0	4.0	1.0	0.0	8.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0
1159923	0.0	2.0	0.0	1.0	0.0	1.0	1.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0
1159925	0.0	1.0	1.0	1.0	0.0	2.0	1.0	0.0	7.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0
1159926	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	6.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0
1159927	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0
1159928	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1159929	1.0	2.0	1.0	2.0	1.0	2.0	2.0	2.0	7.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	5.0	1.0	1.0
1159930	0.0	2.0	1.0	2.0	0.0	2.0	0.0	1.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0
1159931	0.0	4.0	1.0	5.0	0.0	5.0	4.0	0.0	13.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	4.0
1159932	0.0	2.0	2.0	2.0	0.0	1.0	1.0	1.0	6.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	2.0
1159933	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
1159934	0.0	2.0	1.0	0.0	0.0	3.0	1.0	1.0	15.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	4.0	0.0	1.0
1159935	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	2.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	3.0	0.0	0.0
1159936	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	4.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	5.0	0.0	0.0
1212842	0.0	46.0	5.0	25.0	0.0	19.0	2.0	4.0	35.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	9.0	0.0	4.0
1212843	0.0	7.0	1.0	1.0	0.0	4.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	1.0
1212844	0.0	13.0	3.0	1.0	0.0	2.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	2.0
